status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,,Family Leisure,Economy Class,Puerto Princesa to Manila,June 2023,1.0,3.0,1.0,,,1.0,2.0,no,4,"  The flight was scheduled to depart at 1.50 PM and it actually departed after 2 hours 50 minutes I.e. at 4.40 PM. It landed at Manila at 5.50 PM but we were stuck on tarmac on the pretext of lightning alert when other flights were commuting. We finally got down after 35 mins waiting in the plane. After that we had to wait for luggage which was announced at Belt No.4 but arrived at belt no.5. No assistance from staff. No clarity on issues. Everything being done at very slow pace. Would suggest to review your systems. Fortunately I didn't book connecting flight to India on the same day, otherwise would have missed the same."
Not Verified ,,Couple Leisure,Economy Class,Loag to Manila,June 2023,2.0,4.0,2.0,4.0,,1.0,1.0,no,2,"  Single worst experience I have ever had in my life. We had a connecting flight, however, upon reaching Manila we were informed that our flight to Brisbane was cancelled. Clear day. Other companies still flying. But just cancelled. They issued us a new flight, however, when we went to get our baggage they had lost it. They dragged me and my pregnant wife around the airport until they left us in baggage claim of the domestic arrivals. Took them several hours to find it. We kept asking raising our concerns about our flight being soon. But they told me and my wiFe to sit down and wait. Finally when we got our luggage we were rushed to an shuttle bus (that stops at several places) instead of a taxi to take us directly to where we needed to go. We missed our flight because they held us up. We did exactly what they said we should do and we still missed our flight. Never again will I fly with them. I'm currently sitting in a hotel room waiting foe a flight tomorrow with a different airline."
✅ Trip Verified ,,Business,Business Class,Manila to San Francisco,June 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1," We fly business because we want to assured of being given special treatment, good amenities, safe healthy protocols, among others, respect from airline staff. However, I noticed that PAL lounges are sadly lacking basic amenities like ample food, beverage choices and palatable choices. We paid a steep price to be given the best treatment! This was not the case in many times that flew PAL. The last straw was during my trip to SFO, there was a very disorderly security inspection done at the very entrance causing a build up in the entrance to the plane. I was not only hungry, I was tired! I was made to stand and wait at the long line of passengers being inspected (this was already done after immigration!) Everyone had to fall in line! Whether you were business, economy, senior, pwd, etc etc! There was Hoi poloi and irritating long wait to be seated. Food preparation inside plane was not well done! We were even refused to be given individual water bottles until I insisted! I think the staff was new! She had no place in business class! No offer of snacks before dinner, staff was discourteous, toilet was not clean and no toothbrushes or towels. No sparkling water, no snacks! Lousy lousy service is all I can say! I never want to ride PAL ever again. They did not control the outflow of passengers from economy, so as I was waiting to be helped with my luggage from the overhead compartment, the economy passengers started coming in! So there seemed to be no controls in place. I can go on and on. The tv screen was too far for me to control from my seat. So forget entertainment! That was a 13.5 hr flight! I WANT PAL management to read this and do something about it. You are supposed to represent our country!"
✅ Trip Verified ,,Family Leisure,Economy Class,Caticlan to Manila,June 2023,1.0,3.0,,,,1.0,3.0,no,1," Domestic flights are always delayed, they announce it at the very last minute to avoid making people too angry. Super annoying. Air Asia or Cebu Pacific are better in my opinion."
✅ Trip Verified ,,Couple Leisure,Economy Class,Davao to Bohol,April 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,10," Very easy communication. I file a refund cost almost 10,000 pesos not using flight because we have emergency back home our house is with fire. So I ask them to give me refund because I don't use my ticket I need to go back and cancel my flights. They ask me to send them a proof that our house is burned down. So I send them the record of the fire men certificate. Even though my ticket is not refundable the customer service is very compassionate telling me I hope nobody hurts after 2 times follow up they agree to refund my money. 1 months waiting to be approved by the head manager. So thank you for having beside me. Thank you for the refund because that 10000 pesos is a big help for me to buy new clothes."
✅ Trip Verified ,A340,Couple Leisure,Economy Class,Sydney to Manila,May 2023,2.0,5.0,4.0,1.0,1.0,1.0,1.0,no,1," SYD-MNL Courteous staff, good food, but in-flight entertainment app (myPAL Player) is so out of date that not even a 5-year old Android device could use it. Error message advising it was made for an earlier version of android. MNL-SYD was cancelled by PAL. Unable to change booking, or rebook onto another flight, online as the flight is showing as cancelled. Call-back service from PAL customer service never calls back. I was left to find alternative travel back to Australia. To top that off, PAL refuses to refund the travel they didn't provide. I strongly encourage you to fly with someone else."
Not Verified ,,Business,Business Class,Los Angeles to Cebu via Manila,June 2023,1.0,5.0,5.0,2.0,1.0,1.0,1.0,no,2,"  The service was great and the food was good.  The seats are not comfortable and for business class and the money you pay this is not acceptable. We couldn't sleep because of it. The bags were not routed to the the plane going to Cebu. We had to go to baggage claim, get our bags, go through security again, check our bags in again. Awful!! The layovers are the really bad part. When we booked the flight they said 2 hour layover. The day we were leaving they said it had been changed to 3.5 hours - then when we checked in they said 6 hours, then at Manila airport it got bumped to 9 hours!! All with no explanation - our appointments in Cebu were toast. I called to have them change to Cathay, who we've flown and never had a problem and they said because we booked thru American Express we cannot change airlines. They later said that because the flight was in progress (waiting in Manila) they won't change anything. This airline used to be good but is now the worst airline ever!"
✅ Trip Verified ,A330-343,Couple Leisure,Economy Class,Manila to Honolulu,June 2023,5.0,5.0,5.0,2.0,2.0,5.0,5.0,yes,8,"  Check-in at Ninoy Aquino International Airport was remarkably easy and organized for NAIA. Our flight was delayed by an hour due to the aircraft being towed to the gate approximately 15min before scheduled departure time. Boarding was organized, I liked that they boarded senior citizens like myself and my wife earlier. The cabin service was excellent, the flight was very smooth and comfortable. Some minor knit-picking, the interactive map was not functioning for the entire flight which disappointed me and my wife's entertainment screen did not function at all. No other problems were noted. We did receive all of our luggage at Honolulu International when we arrived. PAL must work on it's on-time performance and fix some of the glitches on their aircraft in order to remain competitive. Unfortunately for PAL NAIA is probably PAL's biggest Achille's heel, being too outdated and overcrowded. Also terminals are very far apart with not transit linking any of the terminals. A new airport is being constructed in nearby Bulacan Province which will improve access to the Philippines, and PAL can add newer aircraft to it's fleet."
✅ Trip Verified ,,Solo Leisure,Economy Class,Los Angeles to Seoul via Manila,June 2023,,,,,,,1.0,no,1,"  I booked a flight to Asia with them from LAX and they canceled one day before the actual flight, changed the flight to another one 10 days later. I had to spend hours just to try to speak to someone on 5 different lines of communication (messenger only), and hours later, they would say ""oh as a courtesy, we won't charge any fees to change but you only get one change"", despite the cancelation and flight change being 100% their fault, and offered dates that were still 5 days from the original date. No reimbursements, no apologies as the agent kept stating that he would cancel my itinerary instead of answering my questions on alternative available flights as he kept saying ""until you have a definite answer"". I ended up having to request a full cancelation and refund, so I could book an immediate international flight leaving the next day (costing me much more) and the agent has said that the refund will be completed in 90 days, after initiating the refund request. While looking up more on their policies, there are multiple reviews of customers stating their experiences with sudden cancelations and delays and how they still have not received their refunds. Just do your research and due diligence but I cannot trust nor will use Philippine Airlines again."
✅ Trip Verified ,various,Couple Leisure,Economy Class,Tokyo to Sydney  via Manila,May 2023,2.0,2.0,2.0,1.0,1.0,1.0,1.0,no,1,"  The most horrendous service you could possible imagine! What were supposed to be simple Sydney to Tokyo return flights (via manila) ended up in a horrible mess of late minute changes, then more changes, and insistence that I pay for the many costs involved, including the most ridiculous one of all; I pay for accommodation for three nights due to an enforced three day stop over in manila. None of this was of my doing - all decided by Philippine Airlines, and not one sensible reason ever given for any of the changes. Their 'help lines' and 'support' are non existent - number either do not work or are answered by ostensibly caring people with no authority or desire to actually do anything to help. Disgraceful - I'm surprised they are still in business."
Not Verified ,,Family Leisure,Economy Class,Los Angeles to Manila,May 2023,1.0,2.0,2.0,2.0,,2.0,3.0,no,3,"  The worker at Los Angeles that helped us at check-in was very accommodating and helpful. The cabin crew helped us when we couldn't find a space in the overhead bin near our seats and informed us where they placed. Had no problems with entertainment. Flying back from Manila is a completely different story. The entertainment on MNL to LAX kept buffering, and the flight map showed multiple times that it was unavailable. For the workers, most of those on the Manila to LA flight looked like they hate their job. The check-in worker was so strict on the weight of our carry-on luggage so we had to remove some belongings, which didn't happen to us in Los Angeles. Not one cabin crew member informed us where they placed our luggage when there was no overhead bin space near our seats, so we had to wait for basically every passenger to leave so that we could find our luggage. I don't know why there was such a discrepancy between the workers in LAX vs. MNL, but the check-in and flight back was honestly the worst airport experience I've had so far."
✅ Trip Verified ,,Couple Leisure,Economy Class,Cebu to Hanoi via Manila,May 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1,"  We experienced horrible customer service. We were spoken down to, treated with disrespect and distain. I would never again fly with a company that has zero interest in keeping its customers happy. "
✅ Trip Verified ,Boeing 777,Family Leisure,Economy Class,Manila to Vancouver,May 2023,2.0,4.0,2.0,1.0,1.0,3.0,1.0,no,4,"  This flight is a replacement schedule for the original flight schedule that was changed three times. The original flight was supposed to head to HNL then connect to LAS via a different airline. The original schedule had at least 5 hours layover which we were going to use to meet some relatives at the airport. PAL made adjustments three times until it already affected the connecting flight schedule, which PAL did not adjust. If I hadn’t informed them about this, it would have been a disaster. So the replaced the original schedule into a completely different schedule and airports. We have to cancel meeting with my relatives. Not the first time this happened. Similarly, The outbound flight 10 days ago was also replaced with a different flight schedule and plane. Also noticed food is not as great as what it was a decade ago. We are seriously thinking we won’t fly PAL again in the future unless they improve."
Not Verified ,,Solo Leisure,Economy Class,Bali to Manila,May 2023,2.0,3.0,2.0,1.0,1.0,3.0,3.0,no,4, I just had bad flight because there was no AC. No entertainment during 4 hours flight. It's wasn't like a full service airline. Also they moved gate suddenly in Bali and Manila. Overall 4 star based on my experience.
✅ Trip Verified ,A330-300,Family Leisure,Economy Class,Honolulu to Manila,May 2023,5.0,5.0,5.0,5.0,1.0,4.0,4.0,yes,8,"  This an addendum to my previous review of PAL Flight 101, Honolulu to Manila departing HNL 20 May 2023, arriving MNL 21 May 2023. My biggest issue the our missing baggage of which I am pleased to report that our remaining luggage was just delivered today 23 May 2023 at approximately 12:30pm Manila time to our hotel in Eastwood City, Quezon City, Philippines. All three pieces were delivered intact by the courier contracted by Philippine Airline. I wish to thank PAL for their hard efforts in retrieving our missing luggage. I am pleased with PAL's efforts and with their ground and cabin service I am happy to say I will fly them again. "
✅ Trip Verified ,A330-300,Family Leisure,Economy Class,Honolulu to Manila,May 2023,4.0,5.0,5.0,4.0,4.0,3.0,3.0,no,6,"  Flight was delayed approximately 3.5hrs taking off Honolulu at 3pm instead of 1135am. The ground staff at PAL provided free refreshments, a nice touch. Once airborne, the flight was very smooth. As far as inflight service, I couldn't ask for better airline service. The cabin crew was professional, courteous, and attentive, even passing out menus in economy which I haven't seen in years. Hot towels were passed out before landing, again a nice touch. After a smooth and wonderful flight, what spoiled everything was that not all of our luggage was delivered. The baggage personnel stated that my son's baggage 2 pieces, and my wife's baggage 1 piece was pulled and not loaded on our aircraft due to possible weight issues which I don't believe, as none of this was ever brought to my attention when we checked in our luggage. My wife and son completed the paperwork for the missing luggage and for compensation. The baggage personnel stated they would load the baggage on the next day's PR 101 and deliver to our hotel. The flight is delayed even more, not landing in Manila until approximately 9pm tonight. I hope our missing luggage will be delivered, my son had to buy clothes since none of his luggage was delivered. As much as I would like to give PAL a 5star rating because of the wonderful inflight service, this luggage issue prevents me from doing this. The delay I can tolerate, but the luggage issue is inexcusable . How PAL handles this luggage issue will determine if I fly them again. I will be extremely furious if this issue is not resolved."
Not Verified ,,Solo Leisure,Economy Class,Melbourne to Tokyo via Manila,April 2023,2.0,4.0,2.0,4.0,1.0,1.0,1.0,no,1,"  Worst airline you can ever fly. The flight connected via Manila, which when I booked had a very reasonable 2hr transfer. After checked in, I received an email “SIMPLE RE-ACCOMODATION“ advising that 2hrs was now 24+ hours with no apology or explanation. They offered me to access to their transfer lounge, which was a horrifying basement, I asked about hotels but we are not allowed out of the airport and we are not allowed to go to other terminals. We had to wait in the transfer lounge of Manila airport terminal 2. They have one lounge at the terminal 2 which is allowed only business class passengers. This was a very dilapidated terminal, lounge is very dirty, smelly and no facilities, not enough seating, stores are kiosks, which sell some sketchy looking products, and sometimes cash only and sometimes closed. Very little variety, they don’t even allow you to go to shops alone. Wifi is only for 3 hours per day. I’ve met many people who have faced the same issues. Overall, I was extremely disappointed with the way that Philippine Airlines (PAL) handled the situation. As a customer, I expect to be treated fairly and with respect, and unfortunately, that was not the case with this airline. I would not recommend flying with them epecially when you have a connecting flight."
✅ Trip Verified ,,Couple Leisure,Economy Class,Cebu to Phnom Penh via Manila,May 2023,3.0,2.0,,,,1.0,2.0,no,1,"  What a horrendous experience! But the worse parts: - transit service in Manila. Booked all my legs on the Philipines Airlines website. On arrival in Manila was put on a bus for 20 minutes waiting and then when we got to international terminal told to run.  As going through the terminal told to run to gate - then get there and told not boarding yet! Compulsory masks as they claim for health purposes, but then they allocated seats in one block of an empty plane! Surely for health reasons would be better to spread us out!! Avoid Manila and this airline at all cost!"
✅ Trip Verified ,,Solo Leisure,Economy Class,Manilla to Singapore ,May 2023,3.0,3.0,3.0,,,2.0,1.0,no,1, Worst experience. They kept changing the aircraft so your preselected seats will be forfeited. My return flight was also canceled less than 24 hrs before the flight time. The airline only offered me hotel and a new flight next morning but I couldn't take it as I have work to do. The refund can be submitted but there's no guarantee on the amount and may take up to 3-6 months to process. I ended up having to buy a new ticket last minute which was super expensive. What a bad experience.
✅ Trip Verified ,,Couple Leisure,Business Class,Los Angeles to Manila,March 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1,"  I had purchased a business class ticket with high expectations, only to be extremely disappointed and frustrated throughout the entire journey. The 14-hour flight from Los Angeles to Manila was extremely uncomfortable due to the absence of remote controls on our seats, which meant we couldn't even watch any movies or programs during the flight. Despite their acknowledgment of the defect, the compensation offered by the airline of only 5,000 bonus miles each was not enough to make up for the inconvenience caused during our honeymoon trip. Unfortunately, the issues didn't end there. We experienced serious deficiencies in service by the check-in counter personnel, gate agents, flight attendants, their teamwork, and the in-flight facilities. It was an unpleasant, frustrating, and even traumatic experience for us. The check-in personnel at LAX Los Angeles Airport were not professional and their hysterical attitude made us feel unwelcome. We were even forced to purchase tickets without regard to the date because the boarding time was near, and her words were threatening. Furthermore, the baggage manager demanded an excessive baggage fee for my 5'5"" surfboard that we were already permitted to check-in during our previous flight from the US to Hong Kong. To make matters worse, my surfboard was broken upon arrival in Hong Kong. Additionally, the remote control for our seats was broken, and we weren't even informed until after we asked for their email address and emailed them. The flight attendants even stepped on my feet when preparing food, which was both painful and unprofessional. The experience traumatized us, and it was very disappointing to not have received a response from the customer service center for almost a month. It was a nightmare from start to finish and made our honeymoon extremely unpleasant. As a paying customer who bought a business class ticket, I expected better service from the airline. However, the poor quality of service and lack of accountability left me feeling angry and frustrated."
✅ Trip Verified ,,Business,Economy Class,New York to Bangkok via Manila,May 2023,,,,,,,1.0,no,1,"  The worst airline ever. First, they rescheduled my flight which will be 3 hours later than the original time. It was acceptable. But when I did the online check-in, I realized they had downgraded my seat from premium economy to economy class. So I gave them a call. The customer service just informed me that the transit time of the rescheduled flight is too short, which is 1.3 hours. I will definitely miss the connecting flight.  Why did they provide this flight for me in the first place? If I did not call, then I would have missed the flight and been stuck at their airport for a day! As a result, I have to book another flight from another airline which is twice more expensive than the usual fee since I booked it last minute. So please don't ever fly with them. It's a waste of money and time."
Not Verified ,,Family Leisure,Economy Class,Manila to Sydney,May 2023,3.0,4.0,3.0,4.0,,1.0,1.0,no,1,"  Our flight has been changed for the fourth or fifth time in less than a week. One cancellation resulted in a three day delay in which they told us this is our problem as the notice was more than 24 hours. They have more than enough staff to support the clientele but all were sitting on their phones doing everything in their power to ignore us. We were ignored at every turn and offered nothing. The flight itself and the cabin crew were fine, provided you can leave when advertised, but this is never the case it seems. I feel sorry for the cabin crew as they deal with upset customers all the time because of the lack of organisation, customer service and care from the ground staff. I cannot begin to describe how strongly I would avoid this airline. We decided on a different provider for their domestic travels. Every worker from other companies seemed to roll their eyes at the mentioning of our situation and present the idea that this should be expected."
✅ Trip Verified ,,Couple Leisure,Economy Class,Manila to Doha,April 2023,1.0,1.0,1.0,,,2.0,2.0,no,1,"  Shocking experience in every aspect. The cabin was freezing throughout the flight, the food was far below what to expect from a 4-star airline. There were so few toilets that there was always a ten minute wait in line (so not in your seat). Also wasn't aware that airlines actually exist who do long haul flights - ours was 10 hours - without any in-flight entertainment whatsoever, there weren't even screens. Since my girlfriend felt unwell, I switched seats to give her a chance to lay down since there were several empty seats but was immediately told by the flight crew that there was an extra charge for the seat I was in. When I said I'd be willing to pay that charge, they said that this had to be arranged beforehand. And it wasn't a seat in a different class or anything, just a different row in Economy. Nothing short of a terrible customer experience to say the least. Wifi connectivity was obviously non-existent. To top this off, we arrived 4,5 hours late do our destination compared to the scheduled flight we booked. We were told beforehand that we were gonna be three hours and 45 minutes late, but they didn't even managed to keep that schedule."
Not Verified ,,Solo Leisure,Economy Class,Dubai to Manila,April 2023,2.0,1.0,2.0,1.0,1.0,1.0,1.0,no,2,  Flight was 7:40. We were already in the airport. Suddenly everyone got shock that the flight was move to 11:00 in the evening. Boarding time the plane is still no where to be found. 10:24 the plane arrived but still need to offload the passenger. So as expected flight again was delayed to 11:50 pm. Now its 11:15 still the cabin crew are still outside. What a disappointment. This is no justice to the fare we paid. So bad.
✅ Trip Verified ,Dash 8-400,Family Leisure,Economy Class,Busuanga to Manila,April 2023,3.0,5.0,,,,4.0,2.0,no,3,"  We had our flight cancelled due to rain. Yes, rain, in a country that has a monsoon season. They didn't help with our connection that we ended up missing and had to purchase another flight. They didn't help us get a hotel for the night. They didn't get us transfers or food. Sure, they were friendly but that made up for nothing. We're 2000 USD out of pocket because of a rain storm. If you're planning on flying with them give yourself a buffer of a free days because you will probably get cancelled if there's even a cloud in the sky"
✅ Trip Verified ,,Family Leisure,Economy Class,Boracay to Clarke,April 2023,4.0,5.0,5.0,5.0,,5.0,5.0,yes,8," This was the second flight in 7 days with this airline. They are excellent to fly with. First flight was Brisbane to Manila then the second being Boracay to Clarke. The Brisbane to Manila really surprised me. Excellent service, good food, entertainment, and comfortable seats in economy. It did look like business class had flat beds even though seat guru said they were only recliners. I will certainly fly them again."
✅ Trip Verified ,,Family Leisure,Economy Class,Clark to Busunaga,April 2023,,,,,,2.0,1.0,no,1,"  The Jr at the end of my name did not take when I made my reservation and despite numerous attempts to correct it over the phone, in the ticket office, online, and through email; the correction was not made. As a result I was told I could not accompany my family on our flight to Busunaga and I had to purchase a very expensive one ticket through Cebu to reach them. The latest response from PAL was to provide two more email addresses to send a copy of my ID… I have already sent my ID, the reservation number, and my request to the four other email addresses I was given. Over the phone I was told it would be corrected and it never was then I was told I need to go back to the Ticket Office to get it corrected, I did and they referred me to another email address. I was told it could be taken care at the ticket counter since all other I of matched such the dob, address, payment info, and the fact that I am traveling with my family on the same ticket, but they refused to fix it at the counter and referred me back to customer service on the phone. "
✅ Trip Verified ,,Family Leisure,Economy Class,Manila to Vancouver,March 2023,1.0,3.0,1.0,1.0,1.0,2.0,1.0,no,3,"  I noticed the airline chair covers need to be reupholstered. Second, when I opened my headset package one headphone drop and of course it’s not working. The outlet where we need to plug the headset there’s a scotch tape around the armchair and I need to push the cable the whole time for me to hear the sound. I wonder how many headsets were broken that time. We were also told our chair can’t be reclined, one of our TV screens was not working. Food is not as great as before. Trays can’t pull closed to us. For PR116 flight back to Vancouver, same issues. Toilet sink is not draining properly. As a Filipino, it’s so embarrassing if tourists will see these issues. Can we do something about these problems immediately. We want a good reputation and good service to all our customers and all of us our paying."
✅ Trip Verified ,,Family Leisure,Economy Class,Manila to Singapore,March 2023,2.0,2.0,2.0,,,1.0,2.0,no,4,"  We’re traveling with my wife and 6 year old son. When we got our boarding pass, issued my son’s boarding pass with different seat. We checked in about 2:45hr earlier prior to our flight time. Why can’t our boarding pass be issued to be same row ? Why we could not have smooth trip and had to go through the trouble?"
✅ Trip Verified ,A330-300,Solo Leisure,Economy Class,Manila to Dubai,February 2023,1.0,4.0,4.0,1.0,1.0,2.0,3.0,no,4,"  We were served 2 meals for my 9 hour flight and the serving is, I would say is complete. Flight attendants are very hospitable and willing to help. For the negatives, crowded leg space for Economy Class for their DXB-MNL flights. They are using the same crowded aircraft for many years and not one ounce of this have improved. I’m stuck with the same airline over and over again because it’s my employer who chooses the flight and not me. Not only the leg spaces are crowded, the in-flight entertainment is inconvenient. They have, but you have to download an app for it on your mobile and connect to the aircraft wifi. While that’s not a bad idea, this consumes battery and seats don’t have charging slots. It feels like they never considered improving their Middle East flights since most passengers are Filipino Expatriates but of course, their flights going to countries such asUS, Canada, UK, Australia are way better - better leg space and actual screens for in-flight entertainment. Not to mention, all of my flights to Dubai from Manila are late (1-2 hours delayed)."
✅ Trip Verified ,,Couple Leisure,Economy Class,Dubai to Manila,March 2023,1.0,3.0,2.0,2.0,,2.0,2.0,no,2," By far one of the worst airlines I have taken so far. First, it took so long to check in my baggage. The line was long and a lot of passengers brought overweight baggage. Most passengers do not want to pay extra for the excess baggage so they had to rearrange the baggage. Why don't these passengers do this before checking in? Ground service staff showed patience to me. On the flight, I was dissatisfied with the seat and in flight food. I tried to get some rest on this 8 hour flight but these tight seats were punishing me. The food was  bland and pathetic. I had a few bites and did not finish the whole meal. The flight attendants were attentive, yet I can only give a pass on their service."
✅ Trip Verified ,,Business,Business Class,Bangkok to Port Moresby via Manila,March 2023,5.0,3.0,1.0,2.0,2.0,1.0,1.0,no,4,"  My first and probably last time flying PAL business. The flight was delayed 3 times; there was no vegetarian or fish meal available in any of the flight, and it was not possible to pre-order the menu online. No sparkling wine ""because unfortunately it finished"" - so i only had a starter on BKK-MNL leg and no food on MNL-POM leg. The lounge in Bangkok had terrible food (how on earth one can find such food in Thailand?) - super fat udon noodles, rice and some fried snacks. The lounge in Manila food is not great either but better than the lounge they use in Bangkok. Nice dumplings. No in flight entertainment nor working internet on BKK-Manila flight."
✅ Trip Verified ,,Solo Leisure,Economy Class,Bangkok to Cebu,March 2023,,,,,,,1.0,no,1,"  You trust them to answer your questions about the booking, and then before the flight it turns out that ""there was an error, we could not tell you."" They can neither send an official letter with a response, nor say the application number for a complaint or request. A month before departure, I called several times and clarified information on transporting animals on a specific flight - they confirmed the transportation of the animal and told me how to proceed (send them documents for exporting the animal three days before departure). I bought a ticket and three days before departure, I sent them all the documents and called to find out the status of the reservation. Support told me in surprise, why did I get the idea that you can fly with an animal. I talked with support all evening, they even listened to my calls to them, before buying a ticket, and confirmed that yes, it was their mistake, and that it was really impossible to bring an animal. And why another employee said so, they don’t know. They don’t help with a full refund, they refer to the fact that it was my mistake. When asked to listen to those calls, they answer that they suddenly cannot do this, and they cannot send the recordings to me either. Lost time, money, nerves and strength. The most terrible airline."
✅ Trip Verified ,,Solo Leisure,Economy Class,San Francisco to Manila,January 2023,1.0,2.0,1.0,2.0,,1.0,1.0,no,2,"  Will think twice before flying with Philippine Airlines again. I booked flight to depart SFO to Manila leaving on Jan. 20. I got email not text about my flight changed to Jan. 25 -  5 days after my original booking. I called their customer service and talked to them for about an hour. I said, this airline have the nerve to change flight 5 days after my original booking. They told me no aircraft available to depart on my scheduled departure. Instead, they book me to Korean Air and Philippine Airline connecting flight to Manila if I want to leave on my original departure date.  I paid for non-stop flight which is expensive, but I got stop over in Incheon for 3 hours. I wish other airlines from US will fly direct to Manila."
Not Verified ,Boeing 777-300,Couple Leisure,Business Class,San Francisco to Manila,February 2023,2.0,5.0,2.0,1.0,1.0,2.0,1.0,no,3,"  In February 2023, my wife and I travelled round-trip from San Francisco to Manila. Philippine Airlines was the only non-stop option that we could find. The flights and arrival/departure times were within reason. Airline personnel and their service was always very good. We traveled on a B777-300, which was fine, but the business cabin was original. The entertainment system appeared to have CRT monitors built into the seats. They worked about as well as 20 year-old CRT screens - not well. Movie/TV/Music selections were poor. There was no lack of space. Not compartmentalized. The seats were not lay-flat. There was no stowage for blanket/pillow apart from your lap or the floor in front of you. One was viewing the monitor from a distance of about 4-5 feet. Generally, it was not comfortable, or what i would expect in 2023. The food would have been Ok for Premium Economy. The wine was generic and Ok for no better than Economy. The lounges at SFO and Manila were disappointing. "
✅ Trip Verified ,A330,Solo Leisure,Business Class,Daraga to Riyadh via Manila,February 2023,4.0,5.0,5.0,4.0,,5.0,5.0,yes,10,"  Daraga to Manila was smooth and left ahead of schedule. Manila to Riyadh flight left on-time. Crew were amazing. Kept my Champagne glass full. Upon embarkation, crew handed me some small gifts which was highly appreciated. Ticket price was very reasonable."
✅ Trip Verified ,,Solo Leisure,Economy Class,Manila to San Francisco,February 2023,1.0,2.0,2.0,2.0,3.0,1.0,1.0,no,1,  Lost my bag! Terrible airline could not account for my bag on a straight flight. I waited 1.5 hours at the destination carousel and my bag never came. Customer service via email is full of canned apologies but nothing else.  Avoid at all cost. Do not fly this airline unless you don’t value your belongings.
Not Verified ,,Couple Leisure,Business Class,Puerto Princesa to Cebu,February 2023,,,,,,,1.0,no,1,"  I can't tell you how disappointed I am with Philippine Airlines and upset with the service! On January 10, we received the message that our flight VNZ38N was rescheduled. In this message from Philippines Airlines says that if you do not want to accept this you can contact the service. I contacted them through What's App on January 26 and the support team assisted me on my request. I specifically asked if I can cancel the tickets for my husband and for me and get a full refund. He checked twice and confirmed that we would be refunded the full amount for both flights. On 26 January, I then received an email from Philippines Airlines for my husband and me, that I should contact the service again, because more information is needed from us. I contacted the service again via What's App on Feb 2. I had to explain everything from the beginning again and was in chat for over two and a half hours! I explained that the service advisor confirmed to me on 26/01 that the full amount for both flights will be refunded and I showed the screenshot with this confirmation. They unfortunately could not help me at all. 150 minutes in the chat took me a lot of time and nerves and nothing came out of it! I filed a complaint on February 1 for my husband and for me at [email protected] with our reference numbers. On February 2, a service representative called me from +1800-435-9725. He said that he can´t provide me the full name, we talked on the phone for 20 minutes. He got approval by his manager to refund our full amount as confirmed already by Sergio on Jan 26th in What's App Chat... He understood that based on Sergio's confirmation, we cancelled the two flight tickets through Philippines Airlines and booked a new flight with another airline, because there was no flight from Philippine Airlines which fits in our time schedule with the other flights. We did this based on the statement that we would be refunded the full amount for these two flights! He therefore spoke with his manager and received clearance for the full refund to us. He told me that he will give this info to the back office and that back office will then email me the confirmation for the full refund for the canceled tickets. To date I have not received an email! Now that I've spoken to three service people from Philippine Airlines, wrote several times e-mails, invested so much time and have to start all over again, I'm very upset"
✅ Trip Verified ,A330-300,Couple Leisure,Economy Class,Melbourne to Manila,December 2022,4.0,4.0,4.0,4.0,,3.0,4.0,yes,8,"  Not sure what to expect because of the reviews I have read about them, but since I have a voucher from a cancelled flight, thought of giving it a try. Check in is very long at the time which is no surprise, the A330-300 though old is very clean, seats are comfortable. IFE is at par with other carriers. Meals were fantastic, overall the service for this 8hr flight was very good. Like the fact as well that I flew Nonstop instead of connecting, would fly them again and recommend."
Not Verified ,A330,Couple Leisure,Premium Economy,General Santos to Manila,January 2023,5.0,5.0,2.0,3.0,,4.0,4.0,yes,7,  Got Premium economy since they were the only available seats going to Manila. The seats are premium and comfortable for the less than 2 hour flight. Food service was so so.
✅ Trip Verified ,,Couple Leisure,Premium Economy,Bangkok to Melbourne via Manila,February 2023,1.0,1.0,1.0,1.0,,1.0,1.0,no,1,"  I decided to try Philippines Airlines as an alternative of getting from Bangkok to Melbourne. What a huge mistake. The flight connected via Manila, which when I booked had a very reasonable 2hr transfer. After booking I received an email advising that 2hrs was now 6+ hours with no apology or explanation. On arrival in Manila, we went to the transfer desk, and were met with shrugs and total apathy regarding the delay. We were offered access to their transfer lounge, which was a horrifying basement, we asked about hotels but are not allowed out of the airport. We had to wait in the departures area of Manila airport, terminal 2. This was a very dilapidated terminal, very dirty and no facilities, stores are kiosks, which sell some sketchy looking products, and sometimes cash only and sometimes closed. Very little variety. We were then asked to head downstairs to identify our already checked baggage? After this we were re screened again into the boarding gate. When we finally boarded the flight to Melbourne, we were greeted by unfriendly cabin staff. No explanation for the delay . I asked if there was any option that did not include meat resulted in the cabin crew telling me the options are pork or fish. No further offers of beverages followed the initial service. When we landed, the cabin crew had to awkwardly push aside premium economy passengers to allow business passengers to disembark first. Never again. "
