status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
Not Verified ,,Couple Leisure,Premium Economy,Paris to Hanoi,December 2019,1.0,1.0,1.0,1.0,,4.0,1,no,1," Paris to Hanoi. Where to begin? Seats were broken, Service extremely poor, every request felt a bit like asking for a favour; seat recliners broke but no-one cares; onboard entertainment didn't load until 3 hours into 12-hour flight. On top of that, customer service just doesn't care. Never again, plenty other much better Airlines to choose from."
✅ Trip Verified ,,Solo Leisure,Economy Class,Hue to Saigon,January 2020,2.0,1.0,1.0,1.0,1.0,2.0,1,no,1," Hue to Saigon with Vietnam Airlines. The flight time was changed 3 times. However, by the end, it was still an hour late without any notification or explanation. When getting on the flight, it had an awful smell. The flight was clearly unclean beforehand. The staff were unhappy and unhelpful too."
✅ Trip Verified ,,Couple Leisure,Economy Class,Phu Quoc to Ho Chi Minh City,January 2020,4.0,5.0,3.0,3.0,,4.0,4,no,6,"  Phu Quoc to Ho Chi Minh City. Our flight was delayed by 70 mins and this is not for the first time. Otherwise, the airline is comfy, has friendly staff. Really stressful if you have connecting flight that can be missed because of delay."
✅ Trip Verified ,A350-900,Solo Leisure,Business Class,Melbourne to Ho Chi Minh City,December 2019,5.0,5.0,4.0,4.0,,5.0,5,yes,9,"  Melbourne to Ho Chi Minh City. Offered food was not so various even for business class. A350 was clean, up-to-date, business seat can turn to flat bed. In flight TV provides mostly Vietnamese shows, movies, music with subtitle and some old-school Asian/international entertainment. I enjoyed time on board, boarding and landing time, thanks to the crew. It will always be my prior choice."
✅ Trip Verified ,,Solo Leisure,Economy Class,London to Hanoi,December 2019,4.0,3.0,1.0,4.0,1.0,4.0,4,yes,7, London to Hanoi. Drinks were not frequent enough. Meals were 8 hours apart with no snacks in between although some people got random pot noodles during the flight. Cabin crew disappeared between meals.
✅ Trip Verified ,A350,Business,Business Class,Hanoi to Ho Chi Minh City,December 2019,5.0,5.0,5.0,4.0,,5.0,4,yes,10,"  Hanoi to Ho Chi Minh City. Even on a 2-hour domestic flight, an A350 where you can turn your seat into a flat bed in business class. My great time on the sky started with a tasty dinner, slept on a flat bed, and ended with some refreshments before landing."
✅ Trip Verified ,A350 / A321,Couple Leisure,Business Class,Paris to Singapore via Hanoi,December 2019,3.0,4.0,4.0,4.0,,3.0,4,yes,6,"  Paris to Singapore via Hanoi. The queue to check in at the Paris CDG Sky Priority counter was the longest wequeue as Business class passengers. Air France lounge at 2E was pretty good, with chicken & fish as hot dishes. Paris to Hanoi was in a A350, with 1-2-1 reverse herringbone seats which are fully flat! Food onboard with good French standards. FAs helpful and pro-active on this sector. Stopover in Hanoi was about 2 hours. Though the Lotus Lounge was spacious, modern and bright, the only edible food to us was the hot Chicken noodle soup. The greatest disappointment from Hanoi to Singapore was in an older A321 plane with 2-2 angled seats. This last sector of about 3 hours we could not rest well due to the old & poor Business Class seats. There was no amenities like eye shades, ear plugs nor slippers for Business class on this sector so you should keep your slippers from the earlier A350 flights. Overall, we arrive about 30 mins earlier than scheduled and all luggage arrived safely. Hence, if their rates are attractive enough, worth a go!"
✅ Trip Verified ,A321,Solo Leisure,Economy Class,Hue to Danang via Saigon,December 2019,5.0,4.0,3.0,1.0,,5.0,5,yes,9,"  Hue to Danang via Saigon on Vietnam Airlines domestic aircraft, the A321. In Hue, check in took only 15 seconds (no lies!) as 4 counters were open. In Saigon I had to wait 2 Minutes. Had 14 kg hand-luggage only, which was, upon clarification, accepted both ways. Ticket was bought 5 weeks earlier and was cheap, only 60 USD including luggage allowance. No Mileage given in those heavily discounted fares. Free to choose seats at check-in. Transparent pricing when booking. Onboard, drink service (soft drinks) but no bites nor hot drinks offered. FAs were fine. Full flights. Almost punctual, a minor delay of 20 Minutes was clearly announced in Airport and no further delays incurred. 2nd flight on time. IFE has become a bit better though showing from only small ceiling shared monitors. Earlier IFE was a disgrace by forcefully showing foolish “Hidden Video” episodes in plenum as for Kindergarten incumbents. Arrival and Departure were quick through airbridge gates (Saigon). That’s the spirit of a 4-star airline. They are close but, however, not a full 4-star airline as yet."
✅ Trip Verified ,A321,Family Leisure,Economy Class,Ho Chi Minh City to Bangkok,June 2019,5.0,5.0,4.0,,,5.0,5,yes,10,"  Ho Chi Minh City to Bangkok. The flight was on shedule and on time. Check in very fast, boarding with aerobridge. The food was quite good. My seat was quite comfortable and the view was nice. A lot of magazines."
✅ Trip Verified ,Boeing 787-9,Solo Leisure,Economy Class,Hanoi to HCM City ,July 2019,5.0,5.0,5.0,5.0,,5.0,5,yes,10,"  Hanoi to HCM City was a good flight. The flight was on time, no delay. The food was hot and delicious. My seat was very comfortable with a large leg room. The view was awesome. A lot of film, music and entertainment were on my personal screen. And the price for both 2 flight was $35. Very cheap!"
✅ Trip Verified ,A321,Solo Leisure,Economy Class,Vientiane to Phnom Pemh,November 2019,4.0,4.0,3.0,,,4.0,5,yes,8,"  Vientiane to Phnom Pemh. The check In was well organized and the staff friendly. The departure / arrival was on time and the aircraft made an average maintained impression. During the flight there were small bites and drinks. Overall, a good experience"
✅ Trip Verified ,A350 / Boeing 787,Couple Leisure,Business Class,Singapore to London via Ho Chi Minh City,November 2019,4.0,4.0,3.0,3.0,,5.0,5,yes,6,"  
First time trying this 4 star airline and based on the prices it charged, it did not disappoint. First flight to Ho Chi Minh City was in a A350 with 1-2-1 lie flat staggered seats. The seats were visibly narrower than the Boeing 787’s reverse herringbone seats. Food was almost inedible but since the Changi Airport Terminal 4 lounge was quite good, we did not mind. Once in Ho Chi Minh City, the 3rd floor lounge was filled to the brim and we were brought to a first floor lounge. Food was below par except for spring rolls. Second sector in Boeing 787’s reverse herringbone 1-2-1 full flat seats (very similar to Finnair’s). Slept OK. All flights were on time and we even arrived in London 45 mins earlier than schedule. On each flight, there was 2-3 very attentive FA with the others being less helpful (more training needed). Did not take the supper but breakfasts was tasty, albeit too small portions. Toilets not as clean. Entertainment not as varied with only about 5 Chinese movies. Overall, recommended to give this airline a try. Keep on improving, Vietnam Airlines."
✅ Trip Verified ,A321,Business,Economy Class,Ho Chi Minh to Denpasar,November 2019,3.0,4.0,4.0,1.0,1.0,4.0,4,yes,7," Ho Chi Minh to Denpasar. Platinum skyteam member on Vietnam Airlines.  Overall a solid airline that seems to be getting better, however 3 main areas for improvement: 1 Almost all domestic and short haul intl flights under 5 hours you get no IFE. New 787s and A350s are good. Ho Chi Minh City to Hanoi route is only domestic route to serve meals, and then only during meal time. Off meal time its dry snacks. On time departure rates are lower than officially stated."
✅ Trip Verified ,A350,Couple Leisure,Business Class,Hanoi to Ho Chi Minh City,November 2019,5.0,5.0,5.0,5.0,,5.0,5,yes,10," Hanoi to Ho Chi Minh City. Excellent experience from check-in to arrival. I was surprised by the high quality of the meal for a 2hr+ flight. Good entertainment was also available. If you fly Vietnam Airlines business class I recommend that you try to select a wide-body flight such as A350 or B787. My past experience with their A32x business class is way below this standard, although it might be worth the price just for the airport experience if you are departing from Hanoi or Saigon."
Not Verified ,A330-200,Family Leisure,Economy Class,Hanoi to Ho Chi Minh City,December 2018,4.0,5.0,5.0,3.0,,3.0,5,yes,7,"  Hanoi to Ho Chi Minh City and it was normal. My seat is okay, the entertainment is bad, it don't have anything expect some chess game. The price that time is cheap, only about 1,3 million VND already include VAT. Ground service in Hanoi is okay, but in Ho Chi Minh city it was not. Staff are the best, I ask anything they answer all. My trip is good."
✅ Trip Verified ,A350,Business,Business Class,Paris to Hanoi,October 2019,5.0,5.0,5.0,5.0,,5.0,4,yes,10," Paris to Hanoi. This is my first time flying business class. Hence I do not have much experience with luxury on the sky. But Vietnam Airlines definitely made a great job: Plenty of choices for food during lunch and breakfast. Excellent meals: So much tasty food. Diverse kinds of drinks, especially liquors; delicious cocktails. Very comfortable seat which could become flat-bed. Clean toilet. In-flight entertainment with lots of movies. Friendly, attentive and enthusiastic flight attendants. Small issue: Menu should state which food is spicy. I accidentally ordered some spicy food while I could not eat spicy."
Not Verified ,Boeing 787,Family Leisure,Economy Class,Ho Chi Minh to Sydney,October 2019,3.0,1.0,2.0,3.0,,3.0,3,no,2,"  Our trip from Sydney to Ho Chi Minh on 5th October was excellent, service and food outstanding. On our return flight to Sydney on the 14th October our plane from Da Nang was late and so we arrived with less than 45 mins to run from Terminal 1 to Terminal 2 to meet our international connection. I found it strange that there was no one from the airline to meet or at least guide us in the right running direction. No mention of how to get to to Terminal 2 in their inflight mag as well. We were on our own. Taking my seat I was met with a grunt and frown by our cabin supervisor, she directed us with a  finger point to where we should stow our luggage. As the dinner service went around they eventually ran out of food and I was offered noodles. So no food for me. "
Not Verified ,A321,Business,Economy Class,Taipei to Hanoi,June 2019,,,,,,1.0,2,no,1,"  Denied Boarding on my Flight from Taipei to Hanoi because I wasn't in possession of a return ticket. It was my mistake not having a return ticket. Within the previous 24 month I flew 20+ time to Vietnam and never experienced this problem. But I want to complain about the very rude Vietnam Airlines Staff at the Taoyuan International Airport. I didn't reply to my questions regards changing the flight ticket to another flight or if the ticket was still valid after this particular now show. He didn't provide any service hotline (the airport doesn't have a VN Service counter), nor did he try to help to solve this issue. I told him how unfriendly he is and was asking for his real name in order to file a complain. He only said Spencer. Holding my phone in my hand he suddenly accused me of taking a picture of him and and screamed police. The police came and I was able to proof that I didn't take any picture. Meanwhile the flight was gone of course, I still didn't had any service phone number. Even the police just shook their heads. Absolutely unacceptable behaviour of a customer service agent. Quite satisfied with Vietnam Airlines during the last years, this will be a 0/10 rating, although it's not related to the actual flight experience. "
,Boeing 787,Solo Leisure,Economy Class,Sydney to Ho Chi Minh City,September 2019,4.0,3.0,4.0,2.0,,4.0,4,yes,6,Sydney to Ho Chi Minh City on Boeing 787. They dimmed out the windows after 15 mins of flying and opened them with 10 mins to landing. And this was a daytime flight dep at 10.15am. Why do that? Or why not advise of the airline’s policy when I pay for a window seat? Hence the lower score from me. The rest was quite good and plenty of leg room was good for long haul. Though cabin crew was young and inexperienced. VN has some ground to cover to catch up with leading Asian airlines.
Not Verified ,,Family Leisure,Economy Class,Melbourne to Ho Chi Minh City,September 2019,4.0,3.0,3.0,3.0,2.0,4.0,4,no,6,"  Melbourne to Ho Chi Minh City. Ground service depends which airport your in, with Melbourne its just average, with Ho chi minh it could be really slow or really fast. I think it is worth the money because when I looked it was about the 2nd cheapest airline and with my point of view that is were it should be. Seat was pretty comfortable for a domestic and 1-2 hour flight I wouldn't recommend for any longer flight. The food was okay but only had a very small choice. For my flight only fish and fried noodles but they had a large variety of drinks. The in-flight entertainment the screen was only touch screen and they only had wifi connectivity on the new aircraft."
✅ Trip Verified ,,Couple Leisure,Economy Class,Sydney to London via Hanoi,July 2019,2.0,3.0,3.0,3.0,1.0,1.0,1,no,2," Sydney to London via Hanoi. I had many issues with all the flights. First of all they were nearly all delayed. One was delayed for about 4-5 hours and we were left in Hanoi without any information. They said the plane had a technical fault and wouldn't even give us a time of takeoff. It was actually a bit scary as the flight information was removed from all the flight screens. Warm beer was served to us! Once we arrived in London, when I got home I found my luggage completely soaked and everything needed to be rewashed and afew items damaged. On my return leg I had a long layover in Hanoi so requested to have my luggage delivered there as I was concerned it would get soaked again. They ended up not being able to find our luggage in Hanoi. After a very nervious and long layover and many many calls throughout the long layover, they found our baggage at the airport. The only reason I am giving them a 2nd point is the service on the plane was acceptable. Apart from that, it was a very stressful voyage. My complaints to their complaints department fell on deaf ears and nothing was done about it. I would never fly with them again and advise to avoid."
✅ Trip Verified ,A321,Business,Business Class,Hue to Ho Chi Minh City ,August 2019,5.0,5.0,3.0,,,5.0,4,yes,9," 30 Aug 2019 Hue-Saigon on VN-airlines most frequent aircraft, the A321. Despite a (wrongly forecasted) heavy rain, the flight was early. Check-in took seconds, but one can only check in 120 minutes prior to flight. In larger cities you can check-in anytime on the same day, and so should it be as staff in Airport are available. A stupid cost saving measure. Online Check In is not possible. Had 37 kg luggage but was neither notified nor reminded that it was 7 kg over my allowance. They just silently accepted. Had big hand-luggage as well. Lounge provided, though very basic without any hot dishes. Food onboard were 3 very tiny, tired, cold, open sandwiches. Drink service and FAs were excellent. A Miss Giang took care of me with pleasure and passion. Gate bridge in Saigon appreciated. Luggage arrived on belt within 3-4 Minutes after we left the aircraft. Amazing. Good, punctual airline, dull colours onboard, nice, soft, huge classic business seats. Aircraft was leased from Cambodia Angkor Air with their inflight magazines onboard. IFE not connected."
✅ Trip Verified ,,Couple Leisure,Business Class,Sydney to Hanoi,August 2019,1.0,1.0,,,,1.0,1,no,1,  For two days Saturday 24 and Sunday 25 August we were at the airport to board our direct flight from Sydney to Hanoi. On both days the flight was cancelled. Like all passengers we were subjected to incorrect or misinformation or just lies about when this flight VN 786 was going to leave. Now we are told that we have been booked on a flight to HO Chi Minh tomorrow with no confirmation of our on flight to Hanoi. This has been a public relations debacle for Vietnam Airlines their lack of honesty or even communication with passengers as to the likely outcome of the issue has been nothing short of horrible. No ground crew to properly explain and assist passengers you cant just leave to Qantas staff to take all the heat. The final insult was the presence of 6 uniformed police offices at the loading bay to assist with possible crowd control. So disappointing given very good flights last year.
✅ Trip Verified ,A321,Business,Business Class,Ho Chi Minh City to Hue,August 2019,5.0,5.0,3.0,1.0,,4.0,5,yes,8," Flew domestic Saigon to Hue 20th Aug. 2019 on their A321. Check-in SGN took 1 Minute (yes!), They stopped priority track in Security screening for Business Class, a major downgrade. Lounge access (Lotus Lounge) given for at least 6 hours as I arrived early from international connection. Lounge was fine, plenty of supplies, though neither luxury foods nor drinks. Baggage handled well. Onboard, I was treated with respect and humble attitude by FAs. Had a pizza for dinner with some Halida beers (my local favorite). Only 8 seats in business class of which 6 was taken. Huge, classical business class seats were very good and soft. In conclusion, no issues, though no extravagancy. Fast track. Affordable ticket, some 130 USD return trip. 32 Minutes delayed departure (arrived 20 Min. late). Airbridge provided in Saigon gives an extra point, otherwise should only be 7/10."
✅ Trip Verified ,A350,Business,Economy Class,Hanoi to Ho Chi Minh City,August 2019,5.0,5.0,3.0,1.0,1.0,1.0,4,no,7,"  Hanoi to Ho Chi Minh City. I fly with Vietnam Airlines a lot, I am their Gold Level frequent flyer. I always like the staff consideration, the food and to some extend the comfort of the cabin. However, there are 2 things that they really need to improve. They use too many times the bus to bring the customer from gate to the airplane. I got a bad experience today. It is 35+ degree in Hanoi and they board us by bus. As the sky priority customer, I got to board first. There is a stairs to bring us from gate to the bus. The problem is that I have to wait under the heat for about 5 minute before the bus arrive. This should not be the way an airline should treat its customer. Entertainment on aircraft is quite poor on a 2 hour domestic flight for A321 aircraft."
✅ Trip Verified ,Boeing 787-9,Solo Leisure,Premium Economy,Ho Chi Minh City to Sydney,August 2019,4.0,2.0,3.0,1.0,,1.0,3,no,2,"  Trying unsuccessfully 3 times to do on-line check-in for my flight Ho Chi Minh City to Sydney, I called Vietnam Airlines. But my request must have confused the person answering the phone as I was put on hold for 8 minutes. My sim card balance expired. I then tried emailing the airline at 10am. When I returned to Australia I found that the reply had been received at 4.04pm, after I’d packed my laptop into my bag to head to the airport. Six hours for a reply? It told me that there was a problem with the VNA on-line check in. But there was no message on the VNA website to that effect. At the airport I went to Ticketing who told me the flight was almost full. For a special price of only AUD$180 I purchased an upgrade to premium economy. Boarding lounge 27 was full of intending passengers at the boarding time of 7.55 pm for the 8.15 departure and the Boeing 787-9 was waiting at the air bridge. Then at 8.20, ground staff told everyone to move to gate 22. After arriving there, we sat and waited with no explanation forthcoming. 20 minutes later, buses arrived to transport passengers to the aircraft which was parked a considerable distance from the terminal. Still no explanation. On board we saw the safety video with inaudible sound again. In fact, most of the cabin announcements were inaudible. No aircraft movement until 9.38 with take off at 9.47 – 92 minutes late. Still no explanation. The aircraft could not make up such a late departure so our landing slot at SYD was lost. We landed 0906, almost an hour late. Premium economy was good value at the special price. Better meals and service, large, reclining seat, a lot more leg room, but the same In Flight Entertainment which is poor when compared with other airlines. Not much on this flight scored any points for Vietnam Airlines. "
✅ Trip Verified ,,Family Leisure,Business Class,Singapore to Frankfurt via Ho Chi Minh City,July 2019,2.0,2.0,3.0,3.0,,1.0,1,no,2,"  Singapore to Frankfurt via Ho Chi Minh City. This is the worse airline by far that we have flown with. First they sent us a change of flight time 2 days before departure (Singapore - Frankfurt) by 2.5 hours earlier! We do not live in Singapore therefore we naturally had pre-booked weeks before a different flight into Singapore, arriving at approx. 3 hours before our original connecting flight with Vietnam Airlines. The gap then didn't allow for 2.5 hours of flight change time. Trying to contact Vietnam airlines by phone is a futile effort. They are worse if not as bad as bargain airlines where it's impossible to get a hold of anyone by phone. Their automated phone system tells you to press X for English but nothing happens. It goes in a loop in Vietnamese. I then had to be creative and called up Singapore airport and asked to be transferred to Vietnam Airlines check in counter. Still didn't get a hold of anyone. Singapore then suggested I contact them via FB chat. So I did...oh my gosh, let me tell you, if I can gouge my eyes out it would have been less painful. Their English is so poor they cannot understand my concern. They kept insisting (for over an hour) that the flight time didn't change even after I sent them screen shots after screen shots of email confirmation and email notification of change time. Why did you send me a notice of time change of flight if the time didn't change?! But they kept insisting they are right. At the end (after 2.5/3 hours of chatting) they realized they did change the time. And the answer for that was - we are sorry for the inconvenience.  That's it? No offer to cover the cost of our new flight booking in order to connect to their flight, clearly all their fault. Unbelievable! Anyway, as far as business class goes, this airline is poor. The seats, while typical business class cabin, are old, dirty and need new upholstery. There are hardly any nooks and crannies to put away your stuff. Flight attendants are friendly enough but they hardly spoke English. They need to train their staff better if they want to be a global airline. Lounges are sub-par. You get better foods at the restaurants in the airport and seating much cleaner outside the lounges (in Vietnam). Stains on their seats and chairs and tables not cleaned on a timely basis. Disgusting. Never again."
Not Verified ,Boeing 787-9,Solo Leisure,Economy Class,Sydney to Ho Chi Minh City,July 2019,4.0,2.0,3.0,1.0,,4.0,3,no,6,"  Sydney to Ho Chi Minh City. It seems a shame that Vietnam Airlines continues to shoot itself in the foot, instead of improving. My trip from Sydney to Ho Chi Minh City was afflicted by the same problems as in past 6 years. The safety announcement prior to take off was almost inaudible and beyond comprehension. I brought this to the attention of the senior cabin attendant in economy who didn’t seem concerned. Even the video presentation had errors with the actor in the life-vest demonstration blowing across the inflation tubes, not into them. The food served about an hour after departure was okay, not special. Soon after the trays were cleared away we entered an area of quite strong turbulence. The seat belt sign was illuminated and an almost inaudible message alerted passengers, but then the sign stayed on for almost 3 hours after the turbulence had ceased. Naturally, passengers ignored the sign and went about the cabin and to the toilets with no concern from the cabin attendants. As has been the case for years, the in-flight entertainment leaves a lot to be desired, especially when compared to similar carriers. Choices are extremely limited, while the secondary control on the top of the seat armrest repeatedly changes the volume, turns your reading light on or calls the cabin attendant if your rest your arm on it. A serious design error approved by Vietnam Airlines. The pre-landing snack was a beef pie. Mine was cold, and I asked the senior attendant for a hot one. She said nothing, took the tray and disappeared. Soon after, the food server in the other aisle saw that I had no meal and gave me a hot pie. After another 5 minutes the senior came back with my original pie. Is this the best VNA can do with cabin service? Oh, and like every VNA flight I’ve taken in the past 6 years, the unsmiling cabin crew seem to regard their job as boring and a grudging effort. VNA has the potential to be among the top international carriers in the world, but it will take a total attitude turnaround of senior management to achieve this."
✅ Trip Verified ,Boeing 787-8,Couple Leisure,Economy Class,Hanoi to Osaka Kansai,July 2019,1.0,1.0,1.0,4.0,,2.0,3,no,4,"  Hanoi to Osaka Kansai. First time to fly Vietnam airlines and we were not impressed. The food in economy was terrible, crew did their bare minimum and we could see them sleeping in their crew seats during take off and landing. Also the plane wasn’t cleaned properly - crumbs and wrappers on the floor. The good thing was the IFE which was very user friendly and quite a few selections."
✅ Trip Verified ,A350,Solo Leisure,Economy Class,Hồ Chí Minh to Tokyo Narita,August 2018,5.0,5.0,5.0,4.0,3.0,5.0,4,yes,9,"  Hồ Chí Minh to Tokyo Narita. Good flight, good food, however the pillow smelled. The cabin crews were excellent and  care about you. The ticket is quite expensive when bought from Vietnam, the other side is cheaper, however, I satisfy with the cost. Good inflight entertainment."
✅ Trip Verified ,,Business,Economy Class,Ho Chi Minh to Singapore,June 2019,1.0,1.0,,,,1.0,1,no,1,"  Ho Chi Minh to Singapore. Misleading information on website which stated that airline provide 20kg checked in luggage. Instead, they claim that I did not purchase luggage and was force to pay for the check in luggage. Which cost a lot more than the going and return air ticket price! After repeated email to the service desk, they brush the issue away. Even after requesting 3 times to speak with someone higher up, they was no reply from them."
✅ Trip Verified ,A350,Business,Premium Economy,Hanoi to Paris,June 2019,4.0,4.0,4.0,4.0,,5.0,4,yes,9," This is my third time flying between Hanoi and Paris with Vietnam Airlines using premium economy. Check-in was very fast thanks to Sky Priority (Premium Economy guests have Sky Priority benefit during check-in, boarding and baggage claim). The staff at the counter was really responsible. She instructed me all what I need to do as I need to transfer in Paris. Nothing to complain here. Clearing the border control and security check was slow as the airport was over-crowded, and no Sky Priority this time. The seat was very comfortable and convenient. Even though it could not be made like a flatbed, it was enough for me to sleep well. Legroom was very very generous, as this should not be a problem for this class. The seat was just 45cm wide, a little bit small. Two meals were served on this 12-hour flight. I chose to have a seafood meal, even though I do not have any problems with any kinds of food. In general, I was satisfied with both the quantity and the quality of the food. The things I love most is the huge diversity of drinks: Lots of soft drinks, juice, milk and even wines were offered. However, extra non-meal food was bad. As stated in the menu, instant noodles and sandwiches could be ordered at all time, but I failed to order sandwiches. As for in-flight entertainment, since I am Vietnamese, I really enjoy their programs, and I found that Vietnam Airlines really try their best to put the newest and hottest movies on their entertainment. However, another issue happened with the headphone. The in-flight headphones were very old, they have been used for quite lots of years. Also, in my seat, the headphone could not be strictly plugged into the socket, which was really annoying. Flight attendants are helpful and friendly, but I found that they were really tired. Announcements were well played, in three languages (Vietnamese, English and French). This time I think that they spoke really well. In general, I think Vietnam Airlines managed to satisfy all the requirements for a long-haul flight. They also succeeded to make it worth paying extra for Premium Economy. However, in order to be 5-star, they need to improve a lot on the facilities, food as well as in-flight entertainment."
✅ Trip Verified ,Boeing 787,Couple Leisure,Economy Class,Hanoi to London,June 2019,1.0,2.0,1.0,3.0,,3.0,3,no,2,"  Hanoi to London. The main complaint was regarding the food, we did not eat a simple thing. Not much leg space either. We did not have any choice of aircraft due to going on a organised tour."
Not Verified ,A321,Family Leisure,Economy Class,Hai Phong to Ho Chi Minh,February 2019,4.0,2.0,3.0,3.0,1.0,3.0,4,yes,7,  Good service. Seats are enough comfortable. Food were average with rice cake.  Staff were not bad and pilot is also good. Smooth landing in Tan Son Nhat and good takeoff in Hai Phong.
✅ Trip Verified ,A321,Solo Leisure,Economy Class,Ho Chi Minh City to Hanoi ,June 2019,5.0,4.0,4.0,,,5.0,5,yes,9," I flew with Vietnam Airlines between Hanoi and Saigon 4 times in the last two years. This time, the check-in was very quick since I have Sky Priority pass. However, it took around 30 mins to clear the security check. This flight was delayed for 15 minutes (due to prior late arrival), but the announcement was clear. This did not bring me any troubles, and I have not seen any serious (at least 20 mins) delays from Vietnam Airlines even though SGN is over crowded. The on board services were excellent, Hot meal was offered as the flight was at noon. Attendants were very friendly, I asked for another hot meal and they accepted! Sadly, the public screen was used to show the inflight safety instruction, it would have been better if it shown the position of the aircraft during the whole flight. Sky Priority made the baggage claim so quickly. I just need to wait for 4-5 suitcases. Overall, a great experience."
✅ Trip Verified ,,Couple Leisure,Economy Class,Hanoi to London,March 2019,3.0,4.0,4.0,3.0,,1.0,1,no,1,"  My partner and I had a terrible experience with Vietnam Airlines flying from Hanoi to London. We had bought a ticket from London to Saigon, then Saigon to Hanoi, then Hanoi to London. Instead of flying Saigon to Hanoi, we bought two extra flights so we could stop by Da Nang as well. When we arrived in Hanoi for our flight home, we were told we had to pay a rerouting fee because we did not take the Saigon to Hanoi flight. We mentioned that we had bought two extra flights with the airline and managed to check in online for our flight back to London with no mention of a fee. The airline staff insisted we had to pay a fee or not fly so we said we’d pay. The rerouting fee was over £200 each! We had no choice but to pay an extra £400+ because we wanted to get home.  They haven’t responded to our emails since. Aside from this, the staff on the flight were lovely as usual and the flight itself was pleasant."
✅ Trip Verified ,A350,Family Leisure,Premium Economy,Singapore to Ho Chi Minh City,May 2019,4.0,1.0,1.0,1.0,1.0,3.0,1,no,2,"  Singapore to Ho Chi Minh City. Able to make Premium Economy feel like Economy Minus! I fly on a weekly basis for work, so I would say I have quite some reference material. Going for a personal trip with Vietnam Airlines last week, I had good expectations because of there membership of the Skyteam alliance. However, from the booking onward, they continued to disappoint. First of all the customer service was not able to understand my straightforward question in English, and I eventually gave up.  The plane was a new A350, so that looked good and the seat was comfortable. However, the inflight entertainment is the worst I have seen in the last 10 years. Very limited amount of movies, but the worst of all is that they played Advertisements the almost the whole flight - you just cannot believe it. Also, while having your own screen, they put on a 'candid camera show' for all screens, for over half an hour. Absolutely terrible, this is so far below par. Cabin crew was friendly, but just incompetent. Poor English, ignoring call-signs throughout. Terrible experience on almost all levels and disappointing for Skyteam. Many improvements needed! Hope they do something about it, because they do have the potential with the new planes (that's why I give 2/10)! "
✅ Trip Verified ,,Solo Leisure,Economy Class,Sydney to Hanoi,May 2019,3.0,1.0,2.0,3.0,,3.0,2,no,3," Sydney to Hanoi. I have worked in Vietnam for more than 10 years. I noted that the Vietnam CAA recently released a report stating VNA fights were on time more than 75% of the time. My experience makes me doubt this statistic, for domestic flights. On international flights the entertainment system frequently had problems. On international flights the toilets are never cleaned unless a passenger complains. Cabin staff routinely ignore attendant calls. I fly with VNA because it is the only non stop service available."
✅ Trip Verified ,,Couple Leisure,Economy Class,Melbourne to Ho Chi Minh City,April 2019,3.0,1.0,1.0,1.0,,2.0,3,no,3,"  Melbourne to Ho Chi Minh City. I have never had a bad experience with an airline until now. Food rating - very low, they only had one option available because they ran out of the other option. Flight time changed 5 times - very inconvenient and no straight forward response was given. After requesting an aisle seat, they offered very little help and told me it’s not their problem. "
✅ Trip Verified ,,Business,Economy Class,Nha Trang to Ho Chi Minh City ,April 2019,2.0,1.0,1.0,1.0,1.0,1.0,1,no,1," Nha Trang to Ho Chi Minh City with Vietnam Airlines. I must give the lowest scores on every ranking that I can for this awful airline. I had to pay douple the price compared with other cheap airlines to ensure the departure time and ended up being delayed 3 consecutive times, which made me cancel my meeting after that. A laugh and short explanation were all I receive from its employees for its delay."
✅ Trip Verified ,Boeing 787-9,Couple Leisure,Economy Class,Sydney to Hanoi,April 2019,4.0,3.0,3.0,2.0,,4.0,4,yes,7,"  Flew with Vietnam Airlines from Sydney to Hanoi, then Ho Chi Minh City to Sydney, flying on the 787. Planes were new and clean, and food was fine. The flight attendants were efficient and mostly friendly. Seats comfortable enough. The TV touch screen was easy to navigate, but the selection of movies wasn't that good. Enough to keep you occupied, but a wider variety would have been better. Both flights left a little late and arrived early. Overall, I found Vietnam Airlines to be quite good overall, I'd fly again if there were competitive prices. If it weren't for the entertainment, I'd rate this airline much highter."
✅ Trip Verified ,Boeing 787,Business,Premium Economy,Frankfurt to Hanoi,April 2019,1.0,1.0,2.0,1.0,,2.0,2,no,3,"  Frankfurt to Hanoi. Upgrade from Premium Economy to business must be requested 2 days in advance and then picked up at the counter. I found the food on board very economical. The collection of drinks in the kitchen difficult, since staff barely visible and then busy. First meal metal cutlery, breakfast only plastic. My seats was in need of renovation and I found the entertainment very limited and very old movies. Internet not available on board.  DE: Upgrade von Premium Eco in die Business muss 2 Tage vorher beantragt wrrden und dann am Schalter der VN abgeholt werden... ein Upgrade wie bei anderen Airlines am Check-In nur gegen Bezahlung möglich. Wozu man 100.000. Milen hat...keine Ahnung. Die Verpflegung an Bord ist sehr sparsam. Das Abholen von Getränken in der Küche sehr schwierig, da Personal kaum sichtbar und dann mit sich beschäftigt ist. Unkoordinierter Service, erste Mahlzeit Metallbesteck, Frühstück nur noch Plastik. Sitze sind wie überall auch sanierungsbedürftig, sehr abgenutzt. Das Unterhaltungsprogramm sehr eingeschränkt und sehr alte Filme. Internet nicht an Bord verfügbar."
