status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,,Solo Leisure,Economy Class,DaNang to Ho Chi Minh City ,October 2019,1.0,1.0,,,,1.0,1,no,1,  DaNang to Ho Chi Minh City. Trying to book tickets with the app keeps telling me my card cannot be accepted. 5 times I tried then checked bank accounts and see 5 amounts debited but no reservation number no nothing. Have to go to Vietjet office to try to get fixed but say accounts department problem. Organise tickets at office all good. Email just before flight saying delay 30 mins. That ok. Get to airport and flight delayed another 30 min. No reason given. Then another 30 and gate change without notice. Finally away and arrive nearly 2 hours late. After arriving observed ground staff standing around mobile exiting platform for approximately 20 minutes no movement at all. Then finally pushed against plane and wait another 10 minutes before door opens. Horrific experience all to save a few $. Never again unfortunately have to use for return trip. 
✅ Trip Verified ,,Solo Leisure,Economy Class,Ho Chi Minh City to Denpasar,October 2019,2.0,2.0,,,,1.0,1,no,1,"  Ho Chi Minh City to Denpasar. In 30 years of flying this has been my worst experience with an airline. I felt extorted by the gate staff and manipulated into paying for carry on baggage or resulting in missing my flight. It's obvious this budget airline has tactics in place to receive extra compensation from customers. The guidelines for carry on baggage says 7 kilos which was the weight of my luggage. They decided to also weigh my laptop and camera which were in my backpack to ensure I was overweight by 1.5 kilos. I pleaded that this wasn't in my carry on luggage this was in my personal item (backpack). The person traveling with me also was put in the same situation which we were left with the option to either pay the $45 USD fee each for extra baggage or miss our flight. We then tried to put our 3 kilo total overage weight in one suitcase to only pay the fee once but we were informed that even though we were traveling together we could not rearrange our items into one suitcase to avoid being charged twice totaling $90 USD. In the end to not miss our flight we paid $90USD. I regret flying this airline, please advise if you decide to fly this airline and take all precautions to avoid being put in this situation."
✅ Trip Verified ,A321,Business,Economy Class,Saigon to Hue,October 2019,5.0,5.0,3.0,1.0,1.0,3.0,3,no,5,"  Flew Saigon to Hue on a Monday afternoon October 2019 on a brand new, beautiful, spacious and clean A321. As usual, flight changes and emails came to my mailbox starting days prior to departure and went on until original departure was overdue. In my case the change was less crucial, but I lost 3 hours due to the continuous delays. What I don’t like is that their emails are repetitive, robot generated, and irresponsible. All their emails do not provide clear changes and do not list old but only new itinerary. Often there are no changes but they cause stress and confusion. Duplicating emails needs also to be very carefully checked as one never knows what/if/how/how much/why has been changed. In this case they cancelled flight VJ306 6 days before departure and put me on VJ304 80 minutes later. That took them 5 emails to communicate. Further delays of new flight added 2 hours delay. Check-in and baggage went fine. I got the best seat onboard without requesting, 11D. Have never paid for excess hand luggage with this airline which contradicts several other reviews. The gates for this carrier is in Saigon clustered into a big hall which is messy and overcrowded like a bus station in a 3rd world country. Always tedious bus gating with lengthy queues, shortage of busses, and long outdoor waits. In the sky they are faultless with fresh crew, clean cabins, and inexpensive catering with many options. This flight was full but CC were handling all passengers perfect. VietjetAir is complicated, tedious, expensive, and risky until you are on board. However, for less busy airports like Hue, they are somehow keeping schedules, especially in the mornings. 35 USD paid would normally be cheap fare but 3 hours delays makes it expensive."
✅ Trip Verified ,,Business,Economy Class,Bangkok to Ho Chi Minh,October 2019,2.0,3.0,1.0,1.0,1.0,1.0,1,no,1,"  Bangkok to Ho Chi Minh. How can an airline manage to make so many mistakes on one short return journey. Delays, changes, more delays, lack of communication, zero care or consideration for the customer. We literally have no idea when or even if we will be returning back to Bangkok. It’s was the same on the way to Ho Chi Minh too. 2 flights and 6 delays and changes and were still running late. We were even stopped at security to tell us the flight was delayed again. I will never use this airline again."
✅ Trip Verified ,,Family Leisure,Economy Class,Ho chi Minh to Nha Trang,September 2019,5.0,5.0,5.0,,,5.0,5,yes,10,"  Ho chi Minh to Nha Trang. Excellent service with affordable price. Flight attendants are young, beautiful and hospitality. I have a wonderful experience while traveling with Vietjet."
✅ Trip Verified ,,Solo Leisure,Economy Class,Bangkok to Ho Chi Minh,September 2019,,,,,,,2,no,1," Bangkok to Ho Chi Minh. I was purchasing the flight on their website a week ago but I didn’t get any itinerary confirmed until now; 7 days, but money is deducted from my card at the last step. Called their customer service (several times and each roughly I waited out for 1h on the phone but not a single person pick up) then I wrote them an email with all the related info: date/time and amount of purchase, attached a screen shot of the website at the last step said rejected card but money is deducted and bank name and first 6 digits and last 4 digits. Until this morning I have just received an email from them asking for the same info which I provided at the beginning (a week ago) and their responses via email have been the same questions asking for the info I have provided already. So we have been exchanging email for 7 times as of now and they still dance around with the same questions and no further action taken and neither a call. I even said please cancel my booking whatever I wanna book with another airline and didn’t get any response on that. So basically money is gone and no flight confirmed after 7 days. Just be careful when you try to buy the flight on their website."
✅ Trip Verified ,,Couple Leisure,Economy Class,Ho Chi Minh to Bangkok,September 2019,2.0,1.0,1.0,,,1.0,1,no,1,"  Ho Chi Minh to Bangkok. I have booked and travelled with VietJetAir 4 times, and they have been delayed all the times with only 5-6 hours notice. If VietJetAir give free tickets I will not embrace these free tickets. Never fly with VietJetAir again."
Not Verified ,,Couple Leisure,Economy Class,Hanoi to Da Nang,September 2019,2.0,2.0,3.0,1.0,1.0,1.0,1,no,1,"  Hanoi to Da Nang. I was traveling in Asia and bought some flights from VietJet. For all the flights the time of departure was changed within some hours from the departure. The flight from Hanoi to Da Nang changed from 4.55 pm to 12.20pm, so we cannot be at the airport on time because we were in Ha Long Bay. I tried 7 times to call its hotline (paid number) and I sent 2 emails. They didn't answer any call and only answered my email 2 days after the flight. As we need to fly to Da Nang we paid the change of the flight online (83 USD). When we went to the Vietjet airport costumer care they said that they can't give our money back and we had to go to the airport the day before to change the flight for free. So, they don't have customer care online you by phone working and they don't care about custumers. (I have internet and i see the emails... if i was other tourist maybe I will lose all the flights!) Now I had a flight from Da Nang to Ho Chi Minh at 6pm, they changed it to 9pm, and 5hours before the flight changed it again to 10.55pm Horrible. Choose other company, even if you have to pay more money."
Not Verified ,,Solo Leisure,Economy Class,Ho Chi Minh to Singapore,September 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1," Ho Chi Minh to Singapore. Absolutely trash airline with rude staff. They will extort you for more money at the check-in counter. One check-in staff robbed me of 30 USD, daylight robbery for extra check-in luggage. I have traveled to 9 countries multiple times this year with the same one small luggage and one backpack setup with practically the same weight throughout and have never had to pay for extra check-in baggage. A ""cheap"" flight just became 60% more expensive. What's more, they have a cheap wet-market weighing scale at the boarding gate (I am not even kidding) to make sure your carry-on bag is less than 7kg. I gave the staff a death stare and I swear they did the right thing to turn a blind eye. I saw that the couple behind me at the boarding gate queue had to pay extra fees because their bag was over 7kg. They will hold your flight ransom again until you pay the extra fees in USD the same as at the check-in counter. In the end, the flight was delayed for exactly 2 hours. The flight attendants only arrived at the boarding gate to prep the plane 10min before the flight was supposed to takeoff. I would never take Vietjet Air even if you gave me flights for free. There are so many other horrible one-star experiences with this airline."
✅ Trip Verified ,,Couple Leisure,Economy Class,Ho Chi Minh to Hong Kong,September 2019,2.0,1.0,,,,1.0,1,no,1,  Ho Chi Minh to Hong Kong. A terrible airline that is essentially screwing their customers. You check in and luggage is weighed with no comments - then at the gate they reweigh and charge extra. My friend got caught in HCM with this today and ended up paying HK$500. They need to at least implement the policy properly at the check in counter.
Not Verified ,A320,Couple Leisure,Economy Class,Ho Chi Minh to Phu Quoc,September 2019,1.0,1.0,,,,1.0,1,no,1,"  Ho Chi Minh to Phu Quoc. Worst experience ever. Never use this airline even if you are in hurry. It's been delayed without notice, randomly selecting passengers to weigh their cabin luggages but they don't even allow 0.5kg. Had to pay 550,000 Don for 0.5kg. While other people are taking a cabin luggage as well as a handbag, I wasn't allowed to do so without appropriate answer. They just wanted money from me. Never use this airline."
Not Verified ,,Couple Leisure,Economy Class,Hanoi to Incheon,August 2019,2.0,4.0,,,,5.0,4,yes,5,"  Hanoi to Incheon. Overall I was satisfied with this airline. Ground staff, as well as cabin crew were friendly and helpful. However, the lack of legroom was a little ridiculous. I'm 1,76m tall, and my knees were pressed against the seat in front of me for 5 hours. Not ideal. But other than that, it wasn't a bad experience."
✅ Trip Verified ,,Solo Leisure,Economy Class,Yangon to Incheon via Hanoi,August 2019,2.0,1.0,1.0,,,3.0,1,no,1," This was the worst airline I have ever encountered. The first flight went smoothly, then I found out that my transfer flight was delayed for more than two hours (for reasons unknown to me). It took an hour and a half to get my transfer boarding pass ticket printed because they had a system error. I waited at the gate for an hour and a half and we were supposed to be boarding by this time, but the woman at the counter said that she didn't know when the airplane was coming. So our flight was delayed again, but the staff did nothing to communicate this to us. When I went to the counter and asked them about contacting the pilot or figuring out what the plan was, the staff got frustrated at me for asking a fair question. In total, our flight was delayed for 4 hours. No one apologized, no one took responsibility, and it truly felt they didn't care at all for their customers. We weren't even offered a drink during a 4.5 hour flight. I read the bad reviews and I thought it would be okay, but I urge you not to make the same mistake I did. Don't take VietJetAir. They don't value their customers or our time."
Not Verified ,,Couple Leisure,Economy Class,Bangkok to Chiang Mai,August 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,  Bangkok to Chiang Mai. The departing hours was 12:20. Some days before the departing day the flight was delayed at 13:50. The same morning of the departure we were informed that our flight was postponed at 15.20. 20 minutes before the boarding time the company informed us that the flight was postponed of approximately 2 hours. In the overall about 5 hours of delay. Do not choose this company.
✅ Trip Verified ,,Business,Economy Class,Nha Trang to Hanoi,August 2019,3.0,3.0,2.0,1.0,1.0,2.0,3,no,6,"  Nha Trang to Hanoi. That day at 7:30am the plane must have taken off but passengers were still waiting near the gates and there were no information at the screens about delay and no information desk. To inquire passengers had to go out to the main hall but to come back you must go through security checking again. Company representative told that all the flights are delayed because of the training shooting of army in the sea. My flight was delayed for 5 hours. I asked the representative if he was sure about certain time. I told that I would go to the city because I didn’t want to sit 5 hours at the airport. He said he was sure - no more delay, and he was sure that the plane would take off at 12:25 as he wrote at my boarding pass and not earlier. I went back home and in two hours they call me asking to proceed to the plane. Of course I was shocked. Plane flew without me. They moved me to the night flight and it was delayed for 2 hours too. Now I’m waiting for my back flight and I see that it is delayed for 30 minutes. I can firmly state that more than 50% of this company flights are delayed. I use this lowcoster inside the country more than 2 years (because here is no much option) and almost all flights I had were delayed. As for me I didn’t lose anything that day except taxi expenses but I heard conversation between guys from Korea and company representative: they tried to explain him that if they are late to Saigon they will miss flight to China and next flight inside China. The representative said they could only refund that single ticket or change to another."
Not Verified ,,Family Leisure,Economy Class,Kuala Lumpur to Ho Chi Minh City,August 2019,1.0,2.0,1.0,1.0,,1.0,2,no,1,"  Despite having a delay of over 2 hours my family of 4 got seats on all different rows on the aircraft, we were the first ones to check-in all together but didn’t get to sit together! I didn’t realise until it was time to board the plane, it never came across me to check as I have traveled with many airlines before and we always sat together as a family! When I came to realise this I told the flight attendant who told me to take the seats allocated to us first, in which I refused as I told him, how can my 7 year old son sit by himself next to a stranger! He kept on apologising instead of sorting it out! Luckily some front row people heard us in disbelief and 2 of them offered us they seat so that my young son and I could sit together! My husband and my 17 year old daughter had to sit in different parts of the aircraft though. I will not travel with this airline anymore, we had the same delay on the way back. I should have read the reviews before booking with VietJet Air!"
✅ Trip Verified ,A320,Family Leisure,Economy Class,Thanh Hoa to Ho Chi Minh City,August 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Thanh Hoa to Ho Chi Minh City. This is my seventh flight with them and I think this is the worst I've ever experience until now which I think none of the airlines could do with their customers. This airline company just like a whole bunch of scam from check-in crews to cabin crews. I forced me to weight my carry-on luggage which I could somehow understand while most of the airplane would never do and the thing was they also wanted to weight our small backpacks which were just 2 We had 4 persons that I believed 7kg for each and 28kg in total but, we actually had only 2 carry-on luggage for 8kg and 9kg, it was 18kg for four of us and they said ""We could get in the plane only if they got split off into two of 7kg. This was a sheer nonsense so, we had to split them into a small plastic bag. When we got out of the check-in area, there were some of them pulled us over and asked to weight them again. They said we were only allowed to have 4 carry-on items which were 2 of carry-on luggage and 2 small backpack, therefore the small plastic bag wouldn't be allowed to bring onto the plane. This was ridiculous! They also had arguments with other customers and I don't think we've been treated fairly. I honestly have heard so many of complaints about VietjetAir but, now I could understand under my case. I really don't want to review them here as a Vietnamese but, they are the disappointment."
✅ Trip Verified ,A321,Couple Leisure,Economy Class,Danang to Singapore via Ho Chi Minh City,August 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Danang to Singapore via Ho Chi Minh City. I’ve had the worst ever flight experience in Vietnam with VietJet Air. Firstly, our original 06:00 flight from Danang to Ho Chi Minh (VJ621) was delayed by 1h45m and this meant that we would miss our connecting flight which departs at 09:00. We emailed the airline for a change of flight to VJ633 and even asked our hotel receptionist to phone them repeatedly but the customer service team has never responded even till today. We then travelled all the way to Danang airport a day before our flight and our refund request was rejected by the staff as the delay was less than 3h. To be honest, we would never have to ask for refund should they reply to our emails and calls within 3 business days. We then resorted to our last option which meant booking an entirely different and more expensive Business Class flight with another airline (no other seats were available). At HCM airport, the VietJet Air airport staff started picking all the passengers who had suitcases and weighed all of them with the old-school weighing scale. Any bags that were heavier than 7kg would be charged the exorbitant baggage fees. The rude girl shouted at the passengers in Vietnamese / English and demonstrated the worst customer service I have witnessed.  I have never taken any budget airlines that are out there to suck their customers dry of all their money through cancellation of flights, dead customer service and weighing their bags just before boarding. If these are not preventing you from taking VietJet Air, I honestly don’t know what will."
Not Verified ,,Couple Leisure,Economy Class,Ho Chi Minh city to Taipei,August 2019,1.0,1.0,2.0,1.0,1.0,1.0,1,no,1,  Worst airline check in and boarding process. They charged $50 for late check in and they do not do any refund or something when they delayed. They do not care about passenger. They just want to finish their job and talk disrespect to passeger.  Never book this airline ever again.
Not Verified ,A321-211(WL),Solo Leisure,Economy Class,Ho Chi Minh to Cam Ranh,July 2019,2.0,2.0,3.0,,,1.0,2,no,5,  Ho Chi Minh to Cam Ranh. Price is indeed cheap but the flight has been delayed 3 hours for just a 45-minute flight. The staff just like working to finish their job and didn't really care about the passengers and they're quite rude. Foods and drinks are okay and the airline is quite unorganized. Don't recommend flying with this airline.
✅ Trip Verified ,A320-200,Business,Economy Class,Bangkok to Chiang Mai,July 2019,1.0,1.0,,,,1.0,1,no,1, Bangkok to Chiang Mai. Worst airline check-in and boarding processes. No queue. Very long waiting for boarding for A320 (more than 20 minutes). Unfriendly and very rude ground staff.
✅ Trip Verified ,,Solo Leisure,Economy Class,Kaohsiung to Hanoi,July 2019,1.0,1.0,,,,1.0,1,no,1,  At the checkin counter the agent forced me to weigh my necessary medical device and charged baggage overage fees for medical devices. This airline may want to literally murder customers. Never again! 
Not Verified ,,Family Leisure,Economy Class,Nha Trang to Danang,July 2019,1.0,1.0,,,,1.0,1,no,1,  Nha Trang to Danang. We had four flights with this unprofessional company and two out of the four flights were cancelled without notice and the other two were delayed in total by 5 hours. Totally pathetic and quite honestly puts me off ever coming back. There so called customer is non existent and totally disrespectful. They simply refused to assist. Never fly with them.
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Krabi,July 2019,2.0,4.0,3.0,,,1.0,2,no,1,"  Bangkok to Krabi. I have been asked to buy new ticket for a missed data while booking. This happened despite I had all the immigration clearance with the same details. The executive at the check-in were not ready to listen and were adamant in sending me to buy new tickets. There was no point in explaining or arguing and in the ensuing moments you have only one option, that is to buy new ticket else you won't even be able to board.  I booked this airline for the low fares despite reading several negative reviews about them. Now that I myself had a bad experience with them, I will never recommend this airline to anyone."
✅ Trip Verified ,A320,Solo Leisure,Economy Class,DaNang to Hanoi,July 2019,3.0,3.0,,1.0,,4.0,5,yes,7,  DaNang to Hanoi. Friendly check-in staff with a short queue for the baggage dropoff. You can self check-in and select your seat. The flight had 30 minutes delay but apart from this it was rather uneventful.
✅ Trip Verified ,A321,Couple Leisure,Economy Class,Nha Trang to Da Nang,July 2019,3.0,5.0,,,,5.0,5,yes,7,"  Nha Trang to Da Nang. A few days before the flight we were notified that the time of the flight has changed. Actually, they have just moved us to a later flight a few hours later. This is like a “take it or leave it” offer, which no other options. While the online check-in did not work for this route, we could print the tickets and select seats for free at the airport e-kiosk. Check-in staff was friendly and did not weight our backpacks. The flight had one hour delay (which is kind of normal for Vietnam). The plane was an A321 Neo, brand new."
✅ Trip Verified ,A320/321,Solo Leisure,Economy Class,Bangkok to Chiang Mai,July 2019,2.0,5.0,3.0,,,5.0,5,yes,5," Bangkok to Chiang Mai with Vietjet Air. Flew A320 outgoing and A321 returning flight. Both aircraft are clean and well maintained. Buy on board menu is passable (acceptable price, good taste but texture is quite off due to several reheating). There are 5-10 minutes delayed departure but arrived on time both way. Staff are professional and polite. Some negative points are the very cramped seat, and the website that is very poorly design, Thai wording is obviously google translated from English menu, and on one occasion double charged me for re-assigning my seat after they change aircraft type. All in all, quite an acceptable, average no-frills service."
✅ Trip Verified ,A321,Couple Leisure,Economy Class,Denpasar to Ho Chi Minh City,June 2019,3.0,3.0,,,,5.0,5,yes,8,"  Denpasar to Ho Chi Minh City. After seeing how their website looks like and the many bad reviews I was really worried about the flight. The check-in staff was friendly and did not weigh the hand luggage. The boarding, departure, and arrival were on time. The plane was what you expect for a low-cost carrier. Not even free water is offered. Overall a good experience."
Not Verified ,A320,Business,Economy Class,Huế to Ho Chi Minh City,June 2019,4.0,4.0,4.0,1.0,,4.0,4,yes,7,"  Huế to Ho Chi Minh City on 29/6 2019 on their morning flight, a newer, well maintained, clean A320 leased from a company called Flyone.com (according to the aircrafts livery). I had a tight international connection 2 hours later from another Terminal in SGN and had been anxious for months where I could make it as VJ have many delays. However, I studied a lot on their delay statistics for this route: delays are recently rare and mostly not serious. Thus I took the chance instead of going to SGN a day earlier. The trip was on tine and VJ were very generous with my bulky luggage and hand luggage. Arrived before ETA time, but suitcases took 230 Minutes to arrive. Onboard fresh international staff, good care, and nice supply of drinks foods, etc, for modest prices. A mango juice was 20,000 VND. At arrival only disembarking from 1 door. Bus-gating from aircraft is annoying and lack of IFE deducts 2/10. Fear of delay deducts 2/10. Price good; adds 1/10. Total score 7/10. This flight isolated seed could be given 8, but my experience with this airline depraves them an extra point to 7, only. Will fly again. Trust their punctuality on morning flights."
✅ Trip Verified ,A320 Sharklets,Family Leisure,Economy Class,DaNang to Bangkok,June 2019,4.0,2.0,4.0,2.0,,3.0,5,yes,7,"  DaNang to Bangkok. Vietjet Air was half the price of the full-service competition. Both flights were operated by Thai Vietjet, the only difference being the plane staffed by Thai crew. At check in, the line moved quickly. When I asked for an exit row seat, the agent said that she couldn't assign one because I was underage, which apparently was a lie since the website says ""age 15-65"" (I'm 17). So I was stuck with a regular seat. Boarding was in a word, simple. Their first announcement was literally ""We invite all passengers to board now."" I think this is the best boarding method. Both flights had bus gates. I did receive a nice greeting at the door, but the crew seemed to think that de-boarding was the best time to decide what to eat after their return flight. Buy-on-board on this flight had reasonable choice, and the prices were slightly higher than AirAsia. All their non-alcoholic drinks are priced at $1.5 and all meals are priced at $5 so these prices are acceptable. The seat is better than AirAsia, it is the same Recaro slimline found on many other airlines, and legroom is not good, but not the worst. On the return flight, we asked for the exit row and was given it at no additional cost. This also meant that there was misinformation between the ground staff in Bangkok and the head office. On this flight, it was almost identical, with the only difference being an actual goodbye at the gate. In conclusion, Vietjet air is essentially another option when flying within Asia, and there are ups and downs of all low cost airlines. I'd rather avoid them if you are willing to pay for a full-service carrier."
✅ Trip Verified ,,Business,Economy Class,Ho Chi Minh to Chu Lai,June 2019,3.0,4.0,,,,2.0,2,no,2,  Ho Chi Minh to Chu Lai. Arrive at airport 8am for 10am flight only to be told flight cancelled. And my flight now scheduled for 4pm. This not the first time VietJet Air have done this with the standard excuse that they sent me a SMS 3 days ago to inform me. A search of my texts revealed no such notification. Stuck in HCM airport for 7 hours
✅ Trip Verified ,,Couple Leisure,Economy Class,Ho Chi Minh City to Chiang Mai,June 2019,5.0,5.0,,,,5.0,5,yes,10,"  Ho Chi Minh City to Chiang Mai. I read so many complaints about Vietjet. We flew with them 3 times and for the price they’re great! Modern aircraft, comfortable seats, friendly and caring attendants. Essentially, they’re the Southwest Airlines of Vietnam. Just read the clearly listed baggage fees and rules and they’ll charge you no more than is written. Pay in advance and you save money because you’ll take up less of their time. "
✅ Trip Verified ,,Business,Economy Class,Phuket to Ho Chi Minh City,June 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1," Phuket to Ho Chi Minh City. The worst airline for delays. I have flown with them multiple times over the past few years and every single time there is a 1-4 hour delay in the airport. They also tend to book out a flight, email you several days before the flight to tell you that they have moved the time forward or back by about 6 hours, disrupting your plans. This is presumably so that they can open up another flight and make more money. They don't care about customers plans and don't respond on social media when you ask for assistance. They are often cheaper than other airlines but you end up spending the difference waiting around the airport. Avoid Vietjet Air if you want to make it to your destination within a particular time-frame."
✅ Trip Verified ,,Solo Leisure,Economy Class,Phuket to Ho Chi Minh City,June 2019,1.0,5.0,,,,1.0,1,no,1,"  Phuket to Ho Chi Minh City. Choosing to fly with Vietjet is a mistake I have made a few times now but won’t be making again. At the start of our holiday our flight going out was delayed, we were told via email a week before the flight. This is something Vietjet love to do. You pay for a flight at a certain time then somewhere down the line before the departure day, the change the flight time. Probably so they can free up seats to sell at the more convenient earlier time. And no on our return here we are in the airport delayed by 3.5 hours. And this is only an estimate so far! No other flight in the airport has any hint of a delay - nope just awful Vietjet! Last time I will be flying with this airline."
✅ Trip Verified ,A320,Couple Leisure,Economy Class,Phu Quoc to Ho Chi Minh City,June 2019,3.0,5.0,4.0,,,5.0,5,yes,10,"  Phu Quoc to Ho Chi Minh City. It was the most relaxed low budget flight I had. Service at the check in; very kind, very polite & 1,5 Kg overweight of my hand luggage; no issue. Didn't had to pay extra fee. Delay only 10 minutes. Boarding was Smooth and quick although the flight was fully booked. On board service lovely. After landing in Ho Chi Minh City the luggage came within no time! I had to wait less than 10 minutes. Maybe I was just lucky but I have to recommend VietJetAir and pay them big compliments."
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Phuket to Bangkok,June 2019,1.0,1.0,,,,1.0,1,no,1,"  Worst airline ever! I was supposed to fly with them from Phuket to Bangkok on June 10th. However, I was 5 mins late for checkin and they refused me to checkin for the flight, even though I could have easily made the flight (still more than 50 mins to go before departure and it was a domestic flight, moreover the flight was delayed for 30 mins so actually there was around 1.5 hours left before departure).  They made me book another flight and I had to pay extra and wait for 4 hours. The next flight that I got was  delayed for another 30 mins. So in total I lost about 4.5 hours and had to pay extra for the flight, if I had known this would happen I would have booked with a more premium airline (it would have been cheaper after the added costs of booking a new flight) and I am sure another airline would have let me checkin, as there was plenty of time for me to make the flight."
✅ Trip Verified ,,Family Leisure,Economy Class,Phuket to Bangkok,June 2019,,,,,,1.0,1,no,1,"  Phuket to Bangkok. The flight got delayed and they didn’t let us check-in (well, we were late to check in but they could’ve helped us since the flight was 30-40mins delayed) so we needed to pay for the extra amount to get on the next flight (which is like 4hours apart) when we can easily make it on time for that flight. And then the new flight that we got was delayed again for 40mins. It’s like the stuff doesn’t want to help us at all. Worst service ever!"
✅ Trip Verified ,,Solo Leisure,Economy Class,Hanoi to Taipei via Ho Chi Minh ,June 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  First flight was delayed by 1.5 hours. Missed my Vietjet connection. No refund or book to next flight. Spent night in airport lobby and paid the cost of my ticket again to fly another airline the next morning. They only give 15 kg for checked baggage, and 7 kg for carry on. This is half the norm for checked bags, and no other airline has weighed my carry on before. They charged me an additional $300.00 for my bags (nearly the cost of my 1 way ticket again). On top of this, ground staff and cabin crew were rude and utterly useless. Ordering me around with no please or thank you, and one cabin crew actually elbowed me in the nose during the safety demonstration, looked right at me.. and then said NOTHING. Overall atmosphere was chaos. No lines for boarding. Everyone rushing the gate and pushing/ budding in front of the line. Once on the plane, zero etiquette. Shoes and socks came off. Utterly revolting experience. If I could give negative stars, I would. I told the ground staff who refused to refund my flight that they caused me to miss that this was the worst flying experience of my life, and I would gladly pay their competitors just to avoid giving them any more of my money. I will never fly with Vietjet again."
Not Verified ,,Business,Economy Class,Ho Chi Minh to Kuala Lumpur,June 2019,1.0,2.0,,,,1.0,2,no,1,"  Ho Chi Minh to Kuala Lumpur. Bought two extra check in baggage online, credit card went through and deducted, the website proceeded to print boarding pass page. Wanted to recheck the total check in luggage bought, but not shown on the website. In the airport when dropping baggage, it only stated having one of the two extra check in baggage. Approach to the staff, her attitude was poor. Will not take Vietjet air again. Online website and staff attitude must improve!"
✅ Trip Verified ,,Couple Leisure,Economy Class,Hanoi to Bangkok,May 2019,2.0,1.0,1.0,,,2.0,1,no,1,"  Worst customer service. During our 1.5 hour flight from Hanoi to Bangkok, no drinks were given out. Anything from snacks, food & drinks must be paid via cash. During the entire flight aside from when they were trying to sell something  never once walked around to check on the customers on the plane. I missed my 2nd flight from Bangkok to Phuket because Vietjet’s flight from Hanoi was delayed so I had to pay more to get rebook to the next flight. Check-in for new flight was a mess. Probably will never use VietJet Airlines again even if their prices are low as u end up paying for luggage and that brings price up when I can use a larger & better airline & pay just as much. Really disappointed in Vietjet Airlines. "
✅ Trip Verified ,A321,Couple Leisure,Economy Class,Bangkok to Ho chi Minh,May 2019,2.0,2.0,1.0,1.0,1.0,1.0,1,no,1,"  Bangkok to Ho chi Minh. This is my first time and will be the last time boarding this airline. The ground service is unacceptable and unknowledgeable. We had a Visa problem, then we rescheduled from VJ802 to VJ806 with the late fee of 2,7778. When we paid the fee, I asked at service counter that we were able to keep our premium seat. She said it couldn't transfer, and never told us to buy seats again. It would be much helpful and save us a trip comeback to buy our seats, otherwise we wouldn't be checked in. (The first airline requests customers buy seats separately). The most disappointing is when I asked why not told me buy seats she replied that ""I don't know if you want to buy or not"". Does that mean she didn't know check-in rule? I wish if they have 0 star option. No service at all."
✅ Trip Verified ,A321,Solo Leisure,Economy Class,Ho Chi Minh City to Da Nang,May 2019,3.0,1.0,,,,1.0,2,no,1,"  This airline is incapable of operating a single flight on schedule. Arrived at the Airport to learn that my flight had been rescheduled to start 2 hours later. Of course I had not received any notification of this. On top of the reschedule it was still delayed by almost one hour. Looking at the departure board, every single VietJet flight from SGN that day was delayed by at least 30 minutes. For my next flight (VJ 506 Da Nang - Ha Noi), according to Flightradar it was delayed by at least 30 minutes on every single departure over the last week or so - so I know what to expect. Clearly this VietJet has been recklessly expanding their route network without any regard for their capability to actually operate these flights. One can only hope that security is not impacted as badly as punctuality. Other than that it's basically your run-off-the mill budget Airline - basic, no-frills service, cabin attendants are hit or miss. On my last flight the guy was very unfriendly, but usually they are quite friendly. Carry-on policy is on the worse side, with 7kg max. Yet, you still find some locals lugging around 2-3 suitcases per person into the cabin. If you want a cheap no-frills flight around Vietnam and can tolerate camping at the airport for 2-3 hours for a 1hr flight, take VietJet. Otherwise, there are better alternatives: Scoot, Jetstar, AirAsia. Even Vietnam Airlines can be quite affordable, especially on domestic routes."
✅ Trip Verified ,,Business,Economy Class,Ho Chi Minh City to Singapore,May 2019,1.0,1.0,,1.0,1.0,1.0,1,no,1,"  My flight was VJ813, from Ho Chi Minh City to Singapore on May 20, 2019. Cabin crews were so careless about many passengers using phone during taking off time. Also before landing on the ground, same things happened. Cabin crews were walking around but did not even mind to tell those passengers to turn off their phones. Shuttle bus were stuffed super tightly. Check-in counter waiting time was 45 minutes."
✅ Trip Verified ,,Couple Leisure,Economy Class,Phuket to Bangkok,May 2019,5.0,5.0,,,,5.0,5,yes,10," Phuket to Bangkok. While there was a delay with boarding time, the flight took off on time. Great all male cabin staff, very attentive and friendly. Would definitely fly with them again."
✅ Trip Verified ,A321,Solo Leisure,Economy Class,Ho Chi Minh to Singapore,May 2019,3.0,3.0,,,,2.0,3,yes,7,"  Ho Chi Minh to Singapore. Check in was slow and the departure gate was the kind where you have to board a shuttle bus to get to the plane. The aircraft was parked at the far end of the airport, just in front of the cargo terminal. Talk about cutting costs. There were 5 flight attendants with more males than females (3 to 2), something which certainly doesn't add any brownie points for me. Flight departed late but arrived on time. Overall a satisfactory flight."
